36366.34999999997,39501.60999999999,7.501836186666659
34506.67999999999,37713.66,14.633113186666668
33651.59,35488.90999999995,21.528278639999996
33229.29,34588.319999999985,28.273592933333298
32792.539999999986,33753.76999999998,34.925163359999935
32266.189999999988,33491.4,41.48437411999991
31385.51000000001,33276.42999999999,47.906101866666624
30964.299999999977,32105.209999999995,54.192010679999974
30605.509999999987,31538.379999999994,60.38779675999997
30413.869999999977,31017.979999999985,66.51048697333329
30138.23000000001,30759.689999999977,72.5887653733333
29704.77000000002,30614.620000000006,78.6162583466666
29341.23,30263.770000000004,84.5537657066666
29188.85,29987.669999999995,90.43264259999987
29051.070000000003,29754.980000000036,96.27459716000003
28801.860000000015,29522.32,102.0811902266666
28274.060000000016,29143.770000000004,107.82613311999978
28129.95000000003,28980.560000000023,113.50965594666658
27855.80000000003,28531.590000000015,119.13440181333345
27590.16000000002,28316.060000000023,124.7139367200001
27449.640000000018,27992.040000000023,130.2569166
27294.380000000005,27953.230000000025,135.77155230666668
27239.829999999998,28026.840000000015,141.2601840666665
26774.450000000015,27632.500000000004,146.7127792266665
26411.839999999982,27527.600000000006,152.09743471999974
26100.780000000002,26911.490000000013,157.38090262666634
25472.540000000026,26724.00000000001,162.60251263999965
25244.440000000035,26150.840000000004,167.7195463066665
24939.900000000016,25704.73000000001,172.76978074666658
24750.96999999999,25375.550000000017,177.77395856000015
24560.889999999985,25336.469999999965,182.7363507866668
24308.16999999999,24949.03,187.64068149333366
24201.480000000014,24756.22000000001,192.51880473333364
24030.999999999996,25057.320000000007,197.378159226667
23813.59999999999,24751.239999999994,202.2042357199998
23661.679999999997,24310.289999999986,206.9765969866663
23508.9,24169.080000000005,211.72734729333322
23353.199999999975,23987.020000000008,216.44999049333327
23237.620000000006,23983.289999999997,221.14910569333338
23023.130000000012,23883.449999999986,225.81249784000028
22842.229999999996,23541.39999999998,230.43815488000024
22563.80000000001,23318.179999999997,235.014283453334
22528.76000000001,22989.110000000008,239.54704904000218
22390.190000000013,22740.750000000007,244.0549066000022
22379.830000000005,22850.269999999997,248.5445065866688
22251.4,22813.16,253.02380213333538
22143.88,22803.45000000001,257.480581333336
21810.319999999996,22624.51000000001,261.9079095200026
21619.789999999997,22457.20000000002,266.28196930666934
21440.769999999993,22129.69,270.6211106266694
21396.709999999992,22093.190000000002,274.92826661333675
21310.88000000001,21974.249999999996,279.216749360004
21259.91,21605.14000000002,283.48190858666965
21006.89000000001,21547.370000000006,287.74120013333555
20952.350000000006,21538.630000000005,291.968311253335
20929.120000000003,21279.91,296.1648135200011
20729.500000000004,21266.129999999997,300.35316861333473
20608.86999999999,21186.120000000006,304.5090967466678
20551.109999999986,21187.659999999993,308.6505775866676
20473.009999999987,20916.49999999998,312.7624790400008
20401.740000000016,20820.28999999999,316.8613717600007
20253.55999999998,20903.460000000003,320.94871588000075
20076.519999999982,20762.790000000005,325.012334866667
19855.649999999987,20477.409999999978,329.0253850400002
19685.869999999984,20330.47999999997,333.0085552000003
19669.429999999982,20197.829999999994,336.9725617733336
